task,id,type,slug,url,reason,result
"3_mesh",11115,"post","water-filters-al-shahaniya","https://www.rukn-eltatawer.com/qa/water-filters-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11113,"post","water-filters-al-shamal","https://www.rukn-eltatawer.com/qa/water-filters-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11107,"post","ro-plants-al-shahaniya","https://www.rukn-eltatawer.com/qa/ro-plants-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11105,"post","ro-plants-al-shamal","https://www.rukn-eltatawer.com/qa/ro-plants-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11099,"post","water-pumps-al-shahaniya","https://www.rukn-eltatawer.com/qa/water-pumps-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11097,"post","water-pumps-al-shamal","https://www.rukn-eltatawer.com/qa/water-pumps-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11058,"post","microwave-maintenance-al-daayen","https://www.rukn-eltatawer.com/qa/microwave-maintenance-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11050,"post","dryer-maintenance-al-daayen","https://www.rukn-eltatawer.com/qa/dryer-maintenance-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11042,"post","washer-maintenance-al-daayen","https://www.rukn-eltatawer.com/qa/washer-maintenance-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11034,"post","fridge-maintenance-al-daayen","https://www.rukn-eltatawer.com/qa/fridge-maintenance-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11026,"post","appliance-maintenance-al-daayen","https://www.rukn-eltatawer.com/qa/appliance-maintenance-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11018,"post","stove-maintenance-al-daayen","https://www.rukn-eltatawer.com/qa/stove-maintenance-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11010,"post","oven-maintenance-al-daayen","https://www.rukn-eltatawer.com/qa/oven-maintenance-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11002,"post","automatic-doors-maintenance-al-daayen","https://www.rukn-eltatawer.com/qa/automatic-doors-maintenance-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10994,"post","cctv-maintenance-al-daayen","https://www.rukn-eltatawer.com/qa/cctv-maintenance-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10763,"post","majlis-cleaning-al-shahaniya","https://www.rukn-eltatawer.com/qa/majlis-cleaning-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10761,"post","majlis-cleaning-al-shamal","https://www.rukn-eltatawer.com/qa/majlis-cleaning-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10755,"post","office-cleaning-al-shahaniya","https://www.rukn-eltatawer.com/qa/office-cleaning-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10753,"post","office-cleaning-al-shamal","https://www.rukn-eltatawer.com/qa/office-cleaning-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10747,"post","palace-cleaning-al-shahaniya","https://www.rukn-eltatawer.com/qa/palace-cleaning-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10745,"post","palace-cleaning-al-shamal","https://www.rukn-eltatawer.com/qa/palace-cleaning-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10731,"post","apartment-cleaning-al-shahaniya","https://www.rukn-eltatawer.com/qa/apartment-cleaning-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10729,"post","apartment-cleaning-al-shamal","https://www.rukn-eltatawer.com/qa/apartment-cleaning-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11091,"post","kitchen-hoods-al-shahaniya","https://www.rukn-eltatawer.com/qa/kitchen-hoods-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11089,"post","kitchen-hoods-al-shamal","https://www.rukn-eltatawer.com/qa/kitchen-hoods-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11083,"post","vacuum-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/vacuum-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11081,"post","vacuum-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/vacuum-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11075,"post","water-cooler-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/water-cooler-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11073,"post","water-cooler-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/water-cooler-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11067,"post","water-heater-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/water-heater-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11065,"post","water-heater-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/water-heater-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11059,"post","microwave-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/microwave-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11057,"post","microwave-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/microwave-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11051,"post","dryer-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/dryer-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11049,"post","dryer-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/dryer-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11043,"post","washer-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/washer-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11041,"post","washer-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/washer-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11035,"post","fridge-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/fridge-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11033,"post","fridge-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/fridge-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11027,"post","appliance-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/appliance-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11025,"post","appliance-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/appliance-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11019,"post","stove-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/stove-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11017,"post","stove-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/stove-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11011,"post","oven-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/oven-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11009,"post","oven-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/oven-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11003,"post","automatic-doors-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/automatic-doors-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11001,"post","automatic-doors-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/automatic-doors-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10995,"post","cctv-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/cctv-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10993,"post","cctv-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/cctv-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10987,"post","elevator-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/elevator-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10986,"post","elevator-maintenance-al-daayen","https://www.rukn-eltatawer.com/qa/elevator-maintenance-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10985,"post","elevator-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/elevator-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10979,"post","pool-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/pool-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10978,"post","pool-maintenance-al-daayen","https://www.rukn-eltatawer.com/qa/pool-maintenance-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10977,"post","pool-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/pool-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10946,"post","electrical-maintenance-al-daayen","https://www.rukn-eltatawer.com/qa/electrical-maintenance-al-daayen/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10939,"post","building-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/building-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10937,"post","building-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/building-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10931,"post","general-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/general-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10929,"post","general-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/general-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12821,"post","cooling-fault-detection-doha","https://www.rukn-eltatawer.com/qa/cooling-fault-detection-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12725,"post","24h-emergency-electrician-doha","https://www.rukn-eltatawer.com/qa/24h-emergency-electrician-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12717,"post","sanitary-fixtures-installation-doha","https://www.rukn-eltatawer.com/qa/sanitary-fixtures-installation-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12701,"post","water-heater-installation-doha","https://www.rukn-eltatawer.com/qa/water-heater-installation-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12677,"post","indoor-outdoor-lighting-installation-doha","https://www.rukn-eltatawer.com/qa/indoor-outdoor-lighting-installation-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12669,"post","electrical-fault-detection-doha","https://www.rukn-eltatawer.com/qa/electrical-fault-detection-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12661,"post","new-electrical-wiring-doha","https://www.rukn-eltatawer.com/qa/new-electrical-wiring-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12645,"post","home-electrician-elec-doha","https://www.rukn-eltatawer.com/qa/home-electrician-elec-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12629,"post","wood-doors-windows-painting-doha","https://www.rukn-eltatawer.com/qa/wood-doors-windows-painting-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12621,"post","decorative-wall-effects-doha","https://www.rukn-eltatawer.com/qa/decorative-wall-effects-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12613,"post","electric-spray-painting-doha","https://www.rukn-eltatawer.com/qa/electric-spray-painting-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12605,"post","paint-removal-surface-prep-doha","https://www.rukn-eltatawer.com/qa/paint-removal-surface-prep-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12597,"post","office-painting-doha","https://www.rukn-eltatawer.com/qa/office-painting-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12589,"post","new-villa-finishing-painting-doha","https://www.rukn-eltatawer.com/qa/new-villa-finishing-painting-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12573,"post","premium-paint-finishing-doha","https://www.rukn-eltatawer.com/qa/premium-paint-finishing-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12565,"post","gypsum-board-decor-doha","https://www.rukn-eltatawer.com/qa/gypsum-board-decor-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12557,"post","wallpaper-installation-doha","https://www.rukn-eltatawer.com/qa/wallpaper-installation-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12549,"post","exterior-facade-painting-doha","https://www.rukn-eltatawer.com/qa/exterior-facade-painting-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12541,"post","villa-painting-doha","https://www.rukn-eltatawer.com/qa/villa-painting-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12533,"post","apartment-painting-doha","https://www.rukn-eltatawer.com/qa/apartment-painting-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12453,"post","home-audio-tech-doha","https://www.rukn-eltatawer.com/qa/home-audio-tech-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12445,"post","cctv-tech-doha","https://www.rukn-eltatawer.com/qa/cctv-tech-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12429,"post","satellite-tech-doha","https://www.rukn-eltatawer.com/qa/satellite-tech-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12421,"post","sat-dish-tech-doha","https://www.rukn-eltatawer.com/qa/sat-dish-tech-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12413,"post","gypsum-tech-doha","https://www.rukn-eltatawer.com/qa/gypsum-tech-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12405,"post","painter-doha","https://www.rukn-eltatawer.com/qa/painter-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12397,"post","blacksmith-doors-windows-doha","https://www.rukn-eltatawer.com/qa/blacksmith-doors-windows-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12389,"post","carpenter-doha","https://www.rukn-eltatawer.com/qa/carpenter-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12381,"post","home-electrician-doha","https://www.rukn-eltatawer.com/qa/home-electrician-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12365,"post","ozone-disinfection-doha","https://www.rukn-eltatawer.com/qa/ozone-disinfection-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12357,"post","chlorine-disinfection-doha","https://www.rukn-eltatawer.com/qa/chlorine-disinfection-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12349,"post","steam-disinfection-doha","https://www.rukn-eltatawer.com/qa/steam-disinfection-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12341,"post","bird-sound-device-doha","https://www.rukn-eltatawer.com/qa/bird-sound-device-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12333,"post","pigeon-spikes-installation-doha","https://www.rukn-eltatawer.com/qa/pigeon-spikes-installation-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12325,"post","pigeon-net-installation-doha","https://www.rukn-eltatawer.com/qa/pigeon-net-installation-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12317,"post","mosquito-fly-control-doha","https://www.rukn-eltatawer.com/qa/mosquito-fly-control-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12309,"post","bird-control-doha","https://www.rukn-eltatawer.com/qa/bird-control-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12301,"post","lizard-control-doha","https://www.rukn-eltatawer.com/qa/lizard-control-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10947,"post","electrical-maintenance-al-shahaniya","https://www.rukn-eltatawer.com/qa/electrical-maintenance-al-shahaniya/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",10945,"post","electrical-maintenance-al-shamal","https://www.rukn-eltatawer.com/qa/electrical-maintenance-al-shamal/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12293,"post","flea-control-doha","https://www.rukn-eltatawer.com/qa/flea-control-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12285,"post","scorpion-control-doha","https://www.rukn-eltatawer.com/qa/scorpion-control-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12277,"post","snake-control-doha","https://www.rukn-eltatawer.com/qa/snake-control-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12269,"post","rodent-control-doha","https://www.rukn-eltatawer.com/qa/rodent-control-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12261,"post","bed-bug-control-doha","https://www.rukn-eltatawer.com/qa/bed-bug-control-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12245,"post","ant-control-doha","https://www.rukn-eltatawer.com/qa/ant-control-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12205,"post","solar-water-heaters-doha","https://www.rukn-eltatawer.com/qa/solar-water-heaters-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12197,"post","solar-systems-installation-doha","https://www.rukn-eltatawer.com/qa/solar-systems-installation-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12189,"post","furniture-storage-doha","https://www.rukn-eltatawer.com/qa/furniture-storage-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12181,"post","furniture-assembly-doha","https://www.rukn-eltatawer.com/qa/furniture-assembly-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12173,"post","furniture-packaging-doha","https://www.rukn-eltatawer.com/qa/furniture-packaging-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12157,"post","furniture-moving-packaging-doha","https://www.rukn-eltatawer.com/qa/furniture-moving-packaging-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12149,"post","outdoor-moving-doha","https://www.rukn-eltatawer.com/qa/outdoor-moving-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12141,"post","indoor-moving-doha","https://www.rukn-eltatawer.com/qa/indoor-moving-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12133,"post","wall-fountain-doha","https://www.rukn-eltatawer.com/qa/wall-fountain-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12125,"post","artificial-waterfall-doha","https://www.rukn-eltatawer.com/qa/artificial-waterfall-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12117,"post","stone-pathway-doha","https://www.rukn-eltatawer.com/qa/stone-pathway-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12109,"post","wooden-arbor-installation-doha","https://www.rukn-eltatawer.com/qa/wooden-arbor-installation-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12101,"post","pergola-installation-doha","https://www.rukn-eltatawer.com/qa/pergola-installation-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12093,"post","garden-seating-doha","https://www.rukn-eltatawer.com/qa/garden-seating-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12085,"post","wall-grass-doha","https://www.rukn-eltatawer.com/qa/wall-grass-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12077,"post","artificial-grass-grdn-doha","https://www.rukn-eltatawer.com/qa/artificial-grass-grdn-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12069,"post","automatic-irrigation-doha","https://www.rukn-eltatawer.com/qa/automatic-irrigation-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12061,"post","modern-irrigation-doha","https://www.rukn-eltatawer.com/qa/modern-irrigation-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12045,"post","palm-tree-planting-doha","https://www.rukn-eltatawer.com/qa/palm-tree-planting-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12037,"post","natural-grass-cutting-doha","https://www.rukn-eltatawer.com/qa/natural-grass-cutting-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12029,"post","roof-garden-design-doha","https://www.rukn-eltatawer.com/qa/roof-garden-design-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12021,"post","indoor-garden-design-doha","https://www.rukn-eltatawer.com/qa/indoor-garden-design-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12013,"post","landscaping-doha","https://www.rukn-eltatawer.com/qa/landscaping-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12005,"post","decor-design-doha","https://www.rukn-eltatawer.com/qa/decor-design-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11997,"post","exterior-painting-doha","https://www.rukn-eltatawer.com/qa/exterior-painting-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11989,"post","interior-painting-doha","https://www.rukn-eltatawer.com/qa/interior-painting-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11981,"post","block-fences-doha","https://www.rukn-eltatawer.com/qa/block-fences-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11973,"post","outdoor-majlis-doha","https://www.rukn-eltatawer.com/qa/outdoor-majlis-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11965,"post","outdoor-kitchens-doha","https://www.rukn-eltatawer.com/qa/outdoor-kitchens-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11957,"post","outdoor-bathrooms-doha","https://www.rukn-eltatawer.com/qa/outdoor-bathrooms-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11949,"post","majlis-building-doha","https://www.rukn-eltatawer.com/qa/majlis-building-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12822,"post","cooling-fault-detection-al-rayyan","https://www.rukn-eltatawer.com/qa/cooling-fault-detection-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12726,"post","24h-emergency-electrician-al-rayyan","https://www.rukn-eltatawer.com/qa/24h-emergency-electrician-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12718,"post","sanitary-fixtures-installation-al-rayyan","https://www.rukn-eltatawer.com/qa/sanitary-fixtures-installation-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12702,"post","water-heater-installation-al-rayyan","https://www.rukn-eltatawer.com/qa/water-heater-installation-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12678,"post","indoor-outdoor-lighting-installation-al-rayyan","https://www.rukn-eltatawer.com/qa/indoor-outdoor-lighting-installation-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12670,"post","electrical-fault-detection-al-rayyan","https://www.rukn-eltatawer.com/qa/electrical-fault-detection-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12662,"post","new-electrical-wiring-al-rayyan","https://www.rukn-eltatawer.com/qa/new-electrical-wiring-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12646,"post","home-electrician-elec-al-rayyan","https://www.rukn-eltatawer.com/qa/home-electrician-elec-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",12630,"post","wood-doors-windows-painting-al-rayyan","https://www.rukn-eltatawer.com/qa/wood-doors-windows-painting-al-rayyan/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11941,"post","annex-building-doha","https://www.rukn-eltatawer.com/qa/annex-building-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11933,"post","grass-wall-doha","https://www.rukn-eltatawer.com/qa/grass-wall-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11925,"post","artificial-grass-doha","https://www.rukn-eltatawer.com/qa/artificial-grass-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11917,"post","shades-sails-doha","https://www.rukn-eltatawer.com/qa/shades-sails-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11909,"post","windows-installation-doha","https://www.rukn-eltatawer.com/qa/windows-installation-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11901,"post","doors-installation-doha","https://www.rukn-eltatawer.com/qa/doors-installation-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11893,"post","kitchen-installation-doha","https://www.rukn-eltatawer.com/qa/kitchen-installation-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11885,"post","glass-alumetal-doha","https://www.rukn-eltatawer.com/qa/glass-alumetal-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11877,"post","glass-aluminium-partitions-doha","https://www.rukn-eltatawer.com/qa/glass-aluminium-partitions-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11869,"post","suspended-ceiling-doha","https://www.rukn-eltatawer.com/qa/suspended-ceiling-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11861,"post","floor-carpeting-doha","https://www.rukn-eltatawer.com/qa/floor-carpeting-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11853,"post","wallpaper-doha","https://www.rukn-eltatawer.com/qa/wallpaper-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11845,"post","false-ceiling-doha","https://www.rukn-eltatawer.com/qa/false-ceiling-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11837,"post","gypsum-board-doha","https://www.rukn-eltatawer.com/qa/gypsum-board-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11829,"post","wall-foam-doha","https://www.rukn-eltatawer.com/qa/wall-foam-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11821,"post","marble-granite-doha","https://www.rukn-eltatawer.com/qa/marble-granite-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11813,"post","stone-doha","https://www.rukn-eltatawer.com/qa/stone-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11805,"post","vinyl-flooring-doha","https://www.rukn-eltatawer.com/qa/vinyl-flooring-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11797,"post","parquet-doha","https://www.rukn-eltatawer.com/qa/parquet-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
"3_mesh",11789,"post","ceramic-porcelain-doha","https://www.rukn-eltatawer.com/qa/ceramic-porcelain-doha/","mesh 5 city-peers + 5 city-variants","dry-run"
