id,status,title,slug,url,word_count,date,modified,action,priority,reasons
10446,publish,شركة قص أشجار في قطر,shrkh-qs-ashjar-fy-qtr,https://www.rukn-eltatawer.com/qa/shrkh-qs-ashjar-fy-qtr/,350,2026-03-24,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (350 كلمة)
11148,publish,شركة كشف تسربات التكييف في الدوحة,ac-leak-detection-doha,https://www.rukn-eltatawer.com/qa/ac-leak-detection-doha/,380,2026-09-02,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (380 كلمة)
11140,publish,شركة كشف تسربات الغاز في الدوحة,gas-leak-detection-doha,https://www.rukn-eltatawer.com/qa/gas-leak-detection-doha/,377,2026-09-02,2026-09-09,دمج وإعادة توجيه,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (377 كلمة) | duplicate of shrkh-kshf-tsrbat-alghaz-fy-qtr
10322,publish,شركة كشف تسربات الغاز في قطر,shrkh-kshf-tsrbat-alghaz-fy-qtr,https://www.rukn-eltatawer.com/qa/shrkh-kshf-tsrbat-alghaz-fy-qtr/,377,2026-03-24,2026-09-09,دمج وإعادة توجيه,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (377 كلمة) | duplicate of gas-leak-detection-doha
10323,publish,شركة كشف تسربات المسابح في قطر,shrkh-kshf-tsrbat-almsabh-fy-qtr,https://www.rukn-eltatawer.com/qa/shrkh-kshf-tsrbat-almsabh-fy-qtr/,376,2026-03-24,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (376 كلمة)
2973,publish,شركة كشف تسربات المياه في قطر,water-leak-detection-company-in-qatar,https://www.rukn-eltatawer.com/qa/water-leak-detection-company-in-qatar/,6476,2026-03-14,2026-09-02,تحديث وإعادة هيكلة,حرجة,مقال طويل جداً (6476 كلمة) بأسلوب مبالغ وادعاءات يصعب إثباتها | يحتاج اختصاراً وتحويلاً إلى دليل عملي بدل صفحة بيع
10332,publish,شركة معالجة الرطوبة في قطر,shrkh-maaljh-alrtwbh-fy-qtr,https://www.rukn-eltatawer.com/qa/shrkh-maaljh-alrtwbh-fy-qtr/,428,2026-03-24,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (428 كلمة)
10409,publish,شركة مقاولات عامة في قطر,shrkh-mqawlat-aamh-fy-qtr,https://www.rukn-eltatawer.com/qa/shrkh-mqawlat-aamh-fy-qtr/,374,2026-03-24,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (374 كلمة)
10272,publish,شركة مكافحة الصراصير في قطر,cockroach-control-in-qatar,https://www.rukn-eltatawer.com/qa/cockroach-control-in-qatar/,386,2026-03-18,2026-09-09,دمج وإعادة توجيه,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (386 كلمة) | duplicate of shrkh-mkafhh-srasyr-fy-qtr
10277,publish,شركة مكافحة النمل الأبيض في قطر,termite-control-in-qatar,https://www.rukn-eltatawer.com/qa/termite-control-in-qatar/,395,2026-03-18,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (395 كلمة)
10274,publish,شركة مكافحة بق الفراش في قطر,bed-bug-control-in-qatar,https://www.rukn-eltatawer.com/qa/bed-bug-control-in-qatar/,395,2026-03-18,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (395 كلمة)
10361,publish,شركة مكافحة حشرات زراعية في قطر,shrkh-mkafhh-hshrat-zraayh-fy-qtr,https://www.rukn-eltatawer.com/qa/shrkh-mkafhh-hshrat-zraayh-fy-qtr/,395,2026-03-24,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (395 كلمة)
10261,publish,شركة مكافحة حشرات في قطر,pest-control-in-qatar,https://www.rukn-eltatawer.com/qa/pest-control-in-qatar/,386,2026-03-17,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (386 كلمة)
10357,publish,شركة مكافحة صراصير في قطر,shrkh-mkafhh-srasyr-fy-qtr,https://www.rukn-eltatawer.com/qa/shrkh-mkafhh-srasyr-fy-qtr/,2762,2026-09-15,2026-09-15,إعادة كتابة + دمج مع النسخة المكررة,عالية,نسخة 2026 أطول لكنها ما زالت قالباً ترويجياً مع روابط عناقيد غير موجودة
10360,publish,شركة مكافحة عقارب وثعابين في قطر,shrkh-mkafhh-aqarb-wthaabyn-fy-qtr,https://www.rukn-eltatawer.com/qa/shrkh-mkafhh-aqarb-wthaabyn-fy-qtr/,395,2026-03-24,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (395 كلمة)
10358,publish,شركة مكافحة فئران وقوارض في قطر,shrkh-mkafhh-fyran-wqward-fy-qtr,https://www.rukn-eltatawer.com/qa/shrkh-mkafhh-fyran-wqward-fy-qtr/,395,2026-03-24,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (395 كلمة)
10300,publish,شركة نقل أثاث خارجي في قطر,outdoor-furniture-moving-in-qatar,https://www.rukn-eltatawer.com/qa/outdoor-furniture-moving-in-qatar/,366,2026-03-18,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (366 كلمة)
10298,publish,شركة نقل أثاث داخلي في قطر,interior-furniture-moving-in-qatar,https://www.rukn-eltatawer.com/qa/interior-furniture-moving-in-qatar/,366,2026-03-18,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (366 كلمة)
10365,publish,شركة نقل أثاث في قطر,shrkh-nql-athath-fy-qtr,https://www.rukn-eltatawer.com/qa/shrkh-nql-athath-fy-qtr/,357,2026-03-24,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (357 كلمة)
10364,publish,شركة نقل عفش في قطر,shrkh-nql-afsh-fy-qtr,https://www.rukn-eltatawer.com/qa/shrkh-nql-afsh-fy-qtr/,357,2026-03-24,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (357 كلمة)
10295,publish,شركة نقل عفش مع التغليف في قطر,furniture-moving-with-packing-in-qatar,https://www.rukn-eltatawer.com/qa/furniture-moving-with-packing-in-qatar/,375,2026-03-18,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (375 كلمة)
10418,publish,شركة هدم مباني في قطر,shrkh-hdm-mbany-fy-qtr,https://www.rukn-eltatawer.com/qa/shrkh-hdm-mbany-fy-qtr/,374,2026-03-24,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (374 كلمة)
10353,publish,عاملات تنظيف بالساعة في قطر,aamlat-tnzyf-balsaah-fy-qtr,https://www.rukn-eltatawer.com/qa/aamlat-tnzyf-balsaah-fy-qtr/,380,2026-03-24,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (380 كلمة)
10280,publish,فني تركيب وصيانة تكييف في قطر,ac-installation-and-maintenance-technician-in-qatar,https://www.rukn-eltatawer.com/qa/ac-installation-and-maintenance-technician-in-qatar/,405,2026-03-18,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (405 كلمة)
7391,publish,مكتب استقدام في قطر,recruitment-in-qatar,https://www.rukn-eltatawer.com/qa/recruitment-in-qatar/,2090,2026-09-15,2026-09-15,استبدال أو إلغاء نشر,حرجة,خارج تخصص الموقع ويذكر منافساً (مكتب هنادي) بأسلوب ترويجي
10437,publish,منجرة نجارة أثاث في قطر,mnjrh-njarh-athath-fy-qtr,https://www.rukn-eltatawer.com/qa/mnjrh-njarh-athath-fy-qtr/,348,2026-03-24,2026-09-09,إعادة كتابة كاملة,عالية,شورت كود غير مكتمل [post_features/steps/prices/services/call] | فقرة تحذير موحّدة عن التسربات لا تناسب موضوع المقال | قالب مكرر (نفس الهيكل في 135 مقالاً) | محتوى رفيع (348 كلمة)
